ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total
26214.666666666668,104.53333333333333,104.53333333333333,104.53333333333333,174705.8,174791.74000000002,175107.16,175116.10666666666,175145.18666666665,175145.18666666665,1690926251.0,-0.23874666666666666,0.0,0.0,0.0,0.0,0.0,total
26325.933333333334,111.26666666666667,111.26666666666667,111.26666666666667,175543.43333333332,175630.6,175887.86,175925.88,175928.12,175928.12,1690926252.0,-0.23845733333333333,0.0,0.0,0.0,0.0,0.0,total
26456.6,130.66666666666666,130.66666666666666,130.66666666666666,176255.66,176330.76666666666,176594.74000000002,176661.85333333336,176677.51333333334,176677.51333333334,1690926253.0,-0.2380486666666667,0.0,0.0,0.0,0.0,0.0,total
26548.6,92.0,92.0,92.0,177085.46666666667,177207.66,177464.91999999998,177514.13333333333,177572.3,177572.3,1690926254.0,-0.23785133333333333,0.0,0.0,0.0,0.0,0.0,total
26661.733333333334,113.13333333333334,113.13333333333334,113.13333333333334,177785.06,177842.96666666667,178227.72666666665,178274.70666666667,178294.84,178294.84,1690926255.0,-0.23755866666666667,0.0,0.0,0.0,0.0,0.0,total
26754.533333333333,92.8,92.8,92.8,178606.80666666667,178713.12666666665,179024.08666666664,179073.3,179095.66666666666,179095.66666666666,1690926256.0,-0.237378,0.0,0.0,0.0,0.0,0.0,total
26868.8,114.26666666666667,114.26666666666667,114.26666666666667,179390.50666666668,179435.66666666666,179786.9,179849.52,179892.02,179892.02,1690926257.0,-0.237104,0.0,0.0,0.0,0.0,0.0,total
26986.133333333335,117.33333333333333,117.33333333333333,117.33333333333333,180149.28666666665,180196.24666666667,180542.98666666666,180589.96,180592.2,180592.2,1690926258.0,-0.23676066666666667,0.0,0.0,0.0,0.0,0.0,total
27077.0,90.86666666666666,90.86666666666666,90.86666666666666,181016.68,181088.78666666665,181346.0466666667,181410.91333333336,181444.47333333333,181444.47333333333,1690926259.0,-0.23662666666666665,0.0,0.0,0.0,0.0,0.0,total
27186.4,109.4,109.4,109.4,181764.22,181811.31999999998,182086.5,182146.88666666666,182167.02,182167.02,1690926260.0,-0.23635399999999998,0.0,0.0,0.0,0.0,0.0,total
27294.266666666666,107.86666666666666,107.86666666666666,107.86666666666666,182501.75333333333,182533.86,182862.71333333335,182958.9,182963.37333333335,182963.37333333335,1690926261.0,-0.23611466666666667,0.0,0.0,0.0,0.0,0.0,total
27380.733333333334,86.46666666666667,86.46666666666667,86.46666666666667,183404.36,183484.59333333332,183770.91333333336,183833.54666666666,183880.52,183880.52,1690926262.0,-0.23599066666666665,0.0,0.0,0.0,0.0,0.0,total
27473.866666666665,93.13333333333334,93.13333333333334,93.13333333333334,184180.40666666668,184254.10666666666,184620.96,184643.32666666666,184656.74666666667,184656.74666666667,1690926263.0,-0.23579399999999998,0.0,0.0,0.0,0.0,0.0,total
27574.0,100.13333333333334,100.13333333333334,100.13333333333334,184981.54,185063.8866666667,185399.41333333336,185412.83333333334,185435.2,185435.2,1690926264.0,-0.23560466666666666,0.0,0.0,0.0,0.0,0.0,total
27669.466666666667,95.46666666666667,95.46666666666667,95.46666666666667,185799.55333333332,185927.35333333336,186195.77333333335,186222.6133333333,186271.82666666666,186271.82666666666,1690926265.0,-0.23539933333333335,0.0,0.0,0.0,0.0,0.0,total
27779.333333333332,109.86666666666666,109.86666666666666,109.86666666666666,186589.4533333333,186710.28,186978.71333333335,187014.5,187018.97333333333,187018.97333333333,1690926266.0,-0.23511333333333334,0.0,0.0,0.0,0.0,0.0,total
27888.933333333334,109.6,109.6,109.6,187374.41333333336,187484.27333333335,187792.96666666667,187810.86,187828.75999999998,187828.75999999998,1690926267.0,-0.234848,0.0,0.0,0.0,0.0,0.0,total
27983.933333333334,95.0,95.0,95.0,188134.38666666666,188240.36666666667,188575.90666666668,188616.16666666666,188656.43333333332,188656.43333333332,1690926268.0,-0.23472266666666666,0.0,0.0,0.0,0.0,0.0,total
28072.466666666667,88.53333333333333,88.53333333333333,88.53333333333333,188906.04,188915.93333333332,189421.48,189466.21333333335,189484.10666666666,189484.10666666666,1690926269.0,-0.23455466666666666,0.0,0.0,0.0,0.0,0.0,total
28195.066666666666,122.6,122.6,122.6,189779.5,189855.4533333333,190159.68666666665,190186.53333333333,190191.00666666668,190191.00666666668,1690926270.0,-0.23425133333333334,0.0,0.0,0.0,0.0,0.0,total
26546.0,113.125,113.125,113.125,178700.5375,178780.1125,179100.7875,179132.1125,179149.025,179149.025,1690926271.0,-0.2635275,0.0,0.0,0.0,0.0,0.0,total
25128.2,94.2,94.2,94.2,171210.04,171328.01333333334,171605.69333333333,171629.94666666668,171661.54,171661.54,1690926272.0,-0.25052066666666667,0.0,0.0,0.0,0.0,0.0,total
25243.2,115.0,115.0,115.0,171938.91999999998,172055.38,172323.96,172408.27333333335,172413.44,172413.44,1690926273.0,-0.247426,0.0,0.0,0.0,0.0,0.0,total
25359.866666666665,116.66666666666667,116.66666666666667,116.66666666666667,172743.81333333335,172829.5,173129.68666666665,173175.5466666667,173198.34,173198.34,1690926274.0,-0.24337866666666666,0.0,0.0,0.0,0.0,0.0,total
25449.466666666667,89.6,89.6,89.6,173541.22,173665.3,173918.07333333333,173984.75999999998,173993.99333333332,173993.99333333332,1690926275.0,-0.24251733333333333,0.0,0.0,0.0,0.0,0.0,total
25533.666666666668,84.2,84.2,84.2,174355.6,174453.9866666667,174745.04666666666,174782.23333333334,174809.35333333333,174809.35333333333,1690926276.0,-0.24252133333333334,0.0,0.0,0.0,0.0,0.0,total
25600.533333333333,66.86666666666666,66.86666666666666,66.86666666666666,175196.5466666667,175281.92666666667,175626.68000000002,175677.02666666667,175695.48,175695.48,1690926277.0,-0.24274,0.0,0.0,0.0,0.0,0.0,total
25737.666666666668,137.13333333333333,137.13333333333333,137.13333333333333,175969.03333333333,176051.73333333334,176320.43333333332,176343.91999999998,176380.25999999998,176380.25999999998,1690926278.0,-0.241686,0.0,0.0,0.0,0.0,0.0,total
25806.133333333335,68.46666666666667,68.46666666666667,68.46666666666667,176647.92666666667,176733.15333333332,177019.2,177063.1,177063.38,177063.38,1690926279.0,-0.241306,0.0,0.0,0.0,0.0,0.0,total
25897.8,91.66666666666667,91.66666666666667,91.66666666666667,177642.41999999998,177762.15333333335,178066.93333333332,178118.4,178129.30666666667,178129.30666666667,1690926280.0,-0.24112466666666668,0.0,0.0,0.0,0.0,0.0,total
26005.6,107.8,107.8,107.8,178405.87333333335,178460.08000000002,178826.66666666666,178880.93333333332,178885.96666666667,178885.96666666667,1690926281.0,-0.24084,0.0,0.0,0.0,0.0,0.0,total
26145.866666666665,140.26666666666668,140.26666666666668,140.26666666666668,179171.0466666667,179243.84666666668,179560.3866666667,179592.81333333335,179602.32666666666,179602.32666666666,1690926282.0,-0.24026533333333333,0.0,0.0,0.0,0.0,0.0,total
26241.8,95.93333333333334,95.93333333333334,95.93333333333334,179906.29333333333,179974.24000000002,180357.30666666667,180386.94666666666,180396.4533333333,180396.4533333333,1690926283.0,-0.23974133333333333,0.0,0.0,0.0,0.0,0.0,total
26365.6,123.8,123.8,123.8,180716.06,180790.15333333332,181116.2,181148.08000000002,181176.04,181176.04,1690926284.0,-0.23934133333333332,0.0,0.0,0.0,0.0,0.0,total
26467.266666666666,101.66666666666667,101.66666666666667,101.66666666666667,181438.74666666667,181492.00666666668,181900.25999999998,181974.08000000002,181994.20666666667,181994.20666666667,1690926285.0,-0.238946,0.0,0.0,0.0,0.0,0.0,total
26552.866666666665,85.6,85.6,85.6,182322.50666666668,182452.22666666665,182721.78,182793.91999999998,182843.69333333333,182843.69333333333,1690926286.0,-0.23869333333333334,0.0,0.0,0.0,0.0,0.0,total
24642.571428571428,95.92857142857143,95.92857142857143,95.92857142857143,171203.86428571428,171268.4,171641.70714285714,171655.49285714285,171680.05714285714,171680.05714285714,1690926287.0,-0.24784642857142858,0.0,0.0,0.0,0.0,0.0,total
24747.0,104.42857142857143,104.42857142857143,104.42857142857143,172108.83571428573,172212.14285714287,172455.4,172463.7857142857,172531.49285714285,172531.49285714285,1690926288.0,-0.24751642857142858,0.0,0.0,0.0,0.0,0.0,total
24858.0,111.0,111.0,111.0,172809.2142857143,172840.07142857142,173218.7642857143,173275.07857142857,173300.25,173300.25,1690926289.0,-0.24721214285714285,0.0,0.0,0.0,0.0,0.0,total
24948.785714285714,90.78571428571429,90.78571428571429,90.78571428571429,173601.12857142856,173660.37142857144,174019.87142857144,174092.9642857143,174113.34285714288,174113.34285714288,1690926290.0,-0.24687571428571428,0.0,0.0,0.0,0.0,0.0,total
25059.5,110.71428571428571,110.71428571428571,110.71428571428571,174422.15714285715,174481.25,174825.7714285714,174894.08571428573,174903.67142857143,174903.67142857143,1690926291.0,-0.2465892857142857,0.0,0.0,0.0,0.0,0.0,total
23011.30769230769,97.38461538461539,97.38461538461539,97.38461538461539,163160.43076923076,163181.64615384614,163653.33846153846,163702.38461538462,163729.4769230769,163729.4769230769,1690926292.0,-0.2553492307692308,0.0,0.0,0.0,0.0,0.0,total
23136.384615384617,125.07692307692308,125.07692307692308,125.07692307692308,164024.21538461538,164128.93076923076,164396.06153846154,164429.62307692308,164439.95384615383,164439.95384615383,1690926293.0,-0.25496846153846153,0.0,0.0,0.0,0.0,0.0,total
23217.153846153848,80.76923076923077,80.76923076923077,80.76923076923077,164804.96153846153,164925.2,165167.82307692306,165210.40769230766,165234.93076923076,165234.93076923076,1690926294.0,-0.2547276923076923,0.0,0.0,0.0,0.0,0.0,total
23308.23076923077,91.07692307692308,91.07692307692308,91.07692307692308,165646.6769230769,165722.76153846152,166066.05384615387,166113.7923076923,166149.93846153846,166149.93846153846,1690926295.0,-0.2544876923076923,0.0,0.0,0.0,0.0,0.0,total
23417.69230769231,109.46153846153847,109.46153846153847,109.46153846153847,166446.93846153846,166513.87692307692,166828.75384615388,166861.02307692307,166871.35384615386,166871.35384615386,1690926296.0,-0.25424,0.0,0.0,0.0,0.0,0.0,total
23518.076923076922,100.38461538461539,100.38461538461539,100.38461538461539,167211.5076923077,167219.8076923077,167613.41538461536,167667.63076923077,167714.08461538464,167714.08461538464,1690926297.0,-0.2540307692307692,0.0,0.0,0.0,0.0,0.0,total
21948.85714285714,110.64285714285714,110.64285714285714,110.64285714285714,156081.18571428573,156148.62142857144,156432.04285714286,156482.37142857144,156496.75,156496.75,1690926298.0,-0.2859871428571429,0.0,0.0,0.0,0.0,0.0,total
22058.928571428572,110.07142857142857,110.07142857142857,110.07142857142857,156792.56428571427,156845.7857142857,157218.4642857143,157265.05,157271.49285714285,157271.49285714285,1690926299.0,-0.2796142857142857,0.0,0.0,0.0,0.0,0.0,total
19875.46153846154,94.53846153846153,94.53846153846153,94.53846153846153,144891.46923076923,144970.46153846153,145266.5,145290.04615384614,145314.89230769232,145314.89230769232,1690926300.0,-0.2759523076923077,0.0,0.0,0.0,0.0,0.0,total
19989.846153846152,114.38461538461539,114.38461538461539,114.38461538461539,145648.96923076923,145723.1846153846,146009.52307692307,146034.37692307692,146075.8307692308,146075.8307692308,1690926301.0,-0.2678576923076923,0.0,0.0,0.0,0.0,0.0,total
20086.384615384617,96.53846153846153,96.53846153846153,96.53846153846153,146472.33846153846,146509.61538461538,146880.6692307692,146937.77692307692,146962.29230769232,146962.29230769232,1690926302.0,-0.26454923076923076,0.0,0.0,0.0,0.0,0.0,total
20193.53846153846,107.15384615384616,107.15384615384616,107.15384615384616,147245.01538461537,147302.01538461537,147667.9,147740.1769230769,147751.78461538462,147751.78461538462,1690926303.0,-0.2628861538461539,0.0,0.0,0.0,0.0,0.0,total
20279.0,85.46153846153847,85.46153846153847,85.46153846153847,148056.54615384617,148173.46153846153,148453.84615384616,148464.48461538463,148488.36923076923,148488.36923076923,1690926304.0,-0.2613261538461539,0.0,0.0,0.0,0.0,0.0,total
20404.46153846154,125.46153846153847,125.46153846153847,125.46153846153847,148868.03846153847,148889.07692307694,149221.07692307694,149279.48461538463,149293.03076923077,149293.03076923077,1690926305.0,-0.2596661538461538,0.0,0.0,0.0,0.0,0.0,total
19041.85714285714,94.85714285714286,94.85714285714286,94.85714285714286,138938.63571428572,138945.63571428572,139361.9,139391.25714285715,139452.9642857143,139452.9642857143,1690926306.0,-0.29142714285714283,0.0,0.0,0.0,0.0,0.0,total
16553.69230769231,88.84615384615384,88.84615384615384,88.84615384615384,125544.51538461538,125567.61538461539,125930.59999999999,125986.8923076923,125997.29999999999,125997.29999999999,1690926307.0,-0.28176384615384614,0.0,0.0,0.0,0.0,0.0,total
16667.30769230769,113.61538461538461,113.61538461538461,113.61538461538461,126440.61538461539,126511.83076923077,126724.93076923078,126794.12307692306,126797.19230769231,126797.19230769231,1690926308.0,-0.27172538461538465,0.0,0.0,0.0,0.0,0.0,total
16782.076923076922,114.76923076923077,114.76923076923077,114.76923076923077,127050.47692307692,127057.23846153847,127522.33076923077,127577.33076923077,127589.75384615385,127589.75384615385,1690926309.0,-0.2692292307692308,0.0,0.0,0.0,0.0,0.0,total
16884.30769230769,102.23076923076923,102.23076923076923,102.23076923076923,127790.83076923077,127793.98461538462,128208.74615384615,128278.26923076923,128308.6,128308.6,1690926310.0,-0.2690507692307692,0.0,0.0,0.0,0.0,0.0,total
16988.846153846152,104.53846153846153,104.53846153846153,104.53846153846153,128735.22307692307,128786.75384615385,129060.03846153847,129113.5923076923,129140.04615384617,129140.04615384617,1690926311.0,-0.2677869230769231,0.0,0.0,0.0,0.0,0.0,total
14843.933333333332,120.26666666666667,120.26666666666667,120.26666666666667,112332.03333333334,112365.62000000001,112675.29333333335,112693.96666666666,112716.33333333333,112716.33333333333,1690926312.0,-0.3250733333333333,0.0,0.0,0.0,0.0,0.0,total
14959.6,115.66666666666667,115.66666666666667,115.66666666666667,113116.91333333333,113164.98,113416.78666666667,113464.24,113475.22,113475.22,1690926313.0,-0.2948753333333334,0.0,0.0,0.0,0.0,0.0,total
12288.285714285714,88.42857142857143,88.42857142857143,88.42857142857143,97962.17142857143,98037.51428571428,98269.84285714287,98320.17857142857,98363.16428571429,98363.16428571429,1690926314.0,-0.28165071428571425,0.0,0.0,0.0,0.0,0.0,total
12404.142857142857,115.85714285714286,115.85714285714286,115.85714285714286,98645.10714285714,98647.5,99043.09999999999,99120.68571428572,99122.18571428572,99122.18571428572,1690926315.0,-0.27562000000000003,0.0,0.0,0.0,0.0,0.0,total
11705.0,127.8,127.8,127.8,92901.19333333333,92942.90666666668,93227.21333333333,93280.9,93302.07333333333,93302.07333333333,1690926316.0,-0.29905533333333334,0.0,0.0,0.0,0.0,0.0,total
11068.9375,95.5,95.5,95.5,87766.69375,87764.5625,88189.24375,88243.36875,88264.85625,88264.85625,1690926317.0,-0.31599875,0.0,0.0,0.0,0.0,0.0,total
11179.5625,110.625,110.625,110.625,88667.925,88721.725,89004.1125,89046.05625000001,89064.86875,89064.86875,1690926318.0,-0.30857625,0.0,0.0,0.0,0.0,0.0,total
10628.70588235294,106.76470588235294,106.76470588235294,106.76470588235294,84321.14117647058,84372.43529411765,84639.75294117647,84663.07647058823,84669.7294117647,84669.7294117647,1690926319.0,-0.3345752941176471,0.0,0.0,0.0,0.0,0.0,total
10732.117647058823,103.41176470588235,103.41176470588235,103.41176470588235,85001.8411764706,84991.41176470589,85435.01176470588,85469.17647058824,85488.29411764706,85488.29411764706,1690926320.0,-0.31557529411764706,0.0,0.0,0.0,0.0,0.0,total
10836.588235294117,104.47058823529412,104.47058823529412,104.47058823529412,85817.3705882353,85868.75294117647,86176.77647058823,86227.11764705883,86253.39411764705,86253.39411764705,1690926321.0,-0.3069723529411765,0.0,0.0,0.0,0.0,0.0,total
10584.470588235294,107.23529411764706,107.23529411764706,107.23529411764706,84290.61176470587,84322.75294117647,84628.41176470589,84667.63529411764,84682.19411764706,84682.19411764706,1690926322.0,-0.2821517647058824,0.0,0.0,0.0,0.0,0.0,total
10687.470588235294,103.0,103.0,103.0,85050.58823529411,85069.98235294118,85418.3,85472.89411764705,85507.48823529412,85507.48823529412,1690926323.0,-0.3228276470588235,0.0,0.0,0.0,0.0,0.0,total
10781.64705882353,94.17647058823529,94.17647058823529,94.17647058823529,85866.2705882353,85885.29411764706,86242.35294117648,86282.01764705882,86284.29999999999,86284.29999999999,1690926324.0,-0.3165605882352941,0.0,0.0,0.0,0.0,0.0,total
10901.29411764706,119.6470588235294,119.6470588235294,119.6470588235294,86624.67058823528,86650.8705882353,87000.72352941177,87057.46470588235,87087.93529411765,87087.93529411765,1690926325.0,-0.31017235294117645,0.0,0.0,0.0,0.0,0.0,total
11005.70588235294,104.41176470588235,104.41176470588235,104.41176470588235,87454.28823529411,87510.20588235294,87830.70588235294,87874.98235294118,87902.11764705883,87902.11764705883,1690926326.0,-0.3054647058823529,0.0,0.0,0.0,0.0,0.0,total
11113.529411764706,107.82352941176471,107.82352941176471,107.82352941176471,88203.38235294117,88256.78823529411,88588.14117647058,88634.2705882353,88644.63529411764,88644.63529411764,1690926327.0,-0.3036994117647059,0.0,0.0,0.0,0.0,0.0,total
10611.888888888889,115.77777777777777,115.77777777777777,115.77777777777777,84071.38333333333,84083.15,84450.15555555555,84508.35555555555,84527.80555555556,84527.80555555556,1690926328.0,-0.32326277777777773,0.0,0.0,0.0,0.0,0.0,total
10725.888888888889,114.0,114.0,114.0,84867.2388888889,84885.53888888888,85216.14444444445,85250.45555555556,85278.0111111111,85278.0111111111,1690926329.0,-0.32012555555555555,0.0,0.0,0.0,0.0,0.0,total
10834.111111111111,108.22222222222223,108.22222222222223,108.22222222222223,85615.10555555555,85620.77777777778,86005.25555555556,86028.90555555555,86059.78333333334,86059.78333333334,1690926330.0,-0.31798166666666666,0.0,0.0,0.0,0.0,0.0,total
10934.222222222223,100.11111111111111,100.11111111111111,100.11111111111111,86453.9,86512.17222222223,86808.81666666667,86836.54444444444,86857.52222222222,86857.52222222222,1690926331.0,-0.3166366666666667,0.0,0.0,0.0,0.0,0.0,total
11044.722222222223,110.5,110.5,110.5,87210.72222222222,87212.74444444444,87583.47777777776,87639.9888888889,87653.49444444444,87653.49444444444,1690926332.0,-0.3153261111111111,0.0,0.0,0.0,0.0,0.0,total
11161.055555555555,116.33333333333333,116.33333333333333,116.33333333333333,87975.70555555556,87989.04444444444,88357.20555555556,88390.29999999999,88414.76666666666,88414.76666666666,1690926333.0,-0.3140716666666667,0.0,0.0,0.0,0.0,0.0,total
11252.277777777777,91.22222222222223,91.22222222222223,91.22222222222223,88756.78333333334,88786.66111111111,89128.25,89173.70000000001,89203.28888888888,89203.28888888888,1690926334.0,-0.31311944444444445,0.0,0.0,0.0,0.0,0.0,total
11345.0,92.72222222222223,92.72222222222223,92.72222222222223,89618.16666666667,89686.57222222222,89972.4888888889,90027.2388888889,90060.79444444444,90060.79444444444,1690926335.0,-0.31210333333333334,0.0,0.0,0.0,0.0,0.0,total
11856.35294117647,98.94117647058823,98.94117647058823,98.94117647058823,93990.84705882352,94036.78235294118,94357.78235294118,94394.29411764706,94415.75882352941,94415.75882352941,1690926336.0,-0.31825764705882353,0.0,0.0,0.0,0.0,0.0,total
11295.222222222223,97.55555555555556,97.55555555555556,97.55555555555556,89558.18888888888,89569.29999999999,89931.41666666667,89956.04999999999,89969.97777777776,89969.97777777776,1690926337.0,-0.33907833333333337,0.0,0.0,0.0,0.0,0.0,total
11881.941176470587,100.52941176470588,100.52941176470588,100.52941176470588,94400.99411764706,94438.0294117647,94774.68823529412,94831.18235294118,94851.40588235293,94851.40588235293,1690926338.0,-0.3271441176470588,0.0,0.0,0.0,0.0,0.0,total
11958.0,76.05882352941177,76.05882352941177,76.05882352941177,95329.45882352942,95388.47647058824,95643.44117647059,95685.15294117648,95698.10588235295,95698.10588235295,1690926339.0,-0.32355882352941173,0.0,0.0,0.0,0.0,0.0,total
12627.6875,87.75,87.75,87.75,100980.66249999999,101036.71875,101284.7125,101317.99375,101359.025,101359.025,1690926340.0,-0.32428375,0.0,0.0,0.0,0.0,0.0,total
12737.5625,109.875,109.875,109.875,101755.6625,101820.92499999999,102080.7,102125.5375,102130.5125,102130.5125,1690926341.0,-0.322335625,0.0,0.0,0.0,0.0,0.0,total
12860.6875,123.125,123.125,123.125,102437.8625,102463.44375,102793.99375,102874.4875,102897.55,102897.55,1690926342.0,-0.32061,0.0,0.0,0.0,0.0,0.0,total
12935.125,74.4375,74.4375,74.4375,103162.90625,103159.4375,103600.10625,103644.14375,103697.34375,103697.34375,1690926343.0,-0.32017,0.0,0.0,0.0,0.0,0.0,total
11585.0,87.11111111111111,87.11111111111111,87.11111111111111,92745.27222222222,92779.66111111111,93115.35555555556,93199.82777777777,93217.54444444444,93217.54444444444,1690926344.0,-0.3688794444444444,0.0,0.0,0.0,0.0,0.0,total
11705.111111111111,120.11111111111111,120.11111111111111,120.11111111111111,93506.62222222221,93542.88333333333,93847.43333333333,93883.26666666666,93897.71111111112,93897.71111111112,1690926345.0,-0.34793,0.0,0.0,0.0,0.0,0.0,total
12276.411764705883,127.3529411764706,127.3529411764706,127.3529411764706,97871.51176470588,97901.09411764707,98237.14117647058,98264.26470588235,98279.06470588234,98279.06470588234,1690926346.0,-0.3474364705882353,0.0,0.0,0.0,0.0,0.0,total
12339.0,62.588235294117645,62.588235294117645,62.588235294117645,98652.31176470588,98630.79411764706,99100.30588235294,99141.38235294117,99161.60588235295,99161.60588235295,1690926347.0,-0.3423170588235294,0.0,0.0,0.0,0.0,0.0,total
11410.0,71.52941176470588,71.52941176470588,71.52941176470588,91595.14705882352,91606.00588235294,91966.4705882353,92007.41764705883,92036.05294117646,92036.05294117646,1690926348.0,-0.36874882352941174,0.0,0.0,0.0,0.0,0.0,total
11836.666666666666,115.61111111111111,115.61111111111111,115.61111111111111,94832.06666666667,94853.83888888889,95204.65,95248.45000000001,95288.47777777778,95288.47777777778,1690926349.0,-0.3429977777777778,0.0,0.0,0.0,0.0,0.0,total
11964.055555555555,127.38888888888889,127.38888888888889,127.38888888888889,95556.27777777778,95575.49444444444,95911.37777777779,95951.45555555556,95979.07222222222,95979.07222222222,1690926350.0,-0.3344366666666667,0.0,0.0,0.0,0.0,0.0,total
12026.444444444445,62.388888888888886,62.388888888888886,62.388888888888886,96342.84444444445,96365.07777777777,96766.43333333333,96828.06111111112,96835.41111111111,96835.41111111111,1690926351.0,-0.3297483333333333,0.0,0.0,0.0,0.0,0.0,total
12114.0,87.55555555555556,87.55555555555556,87.55555555555556,97262.78888888888,97305.99444444444,97653.65,97706.08333333333,97718.20000000001,97718.20000000001,1690926352.0,-0.32694055555555557,0.0,0.0,0.0,0.0,0.0,total
12225.555555555555,111.55555555555556,111.55555555555556,111.55555555555556,98035.29444444444,98053.97777777778,98403.73333333334,98490.18333333333,98513.96111111112,98513.96111111112,1690926353.0,-0.3254005555555556,0.0,0.0,0.0,0.0,0.0,total
12343.833333333334,118.27777777777777,118.27777777777777,118.27777777777777,98784.5111111111,98813.61111111111,99163.13333333333,99218.36111111111,99234.91111111111,99234.91111111111,1690926354.0,-0.32387499999999997,0.0,0.0,0.0,0.0,0.0,total
11770.052631578947,75.89473684210526,75.89473684210526,75.89473684210526,94349.15789473684,94333.59999999999,94758.93684210525,94783.54210526316,94796.57368421053,94796.57368421053,1690926355.0,-0.34311684210526316,0.0,0.0,0.0,0.0,0.0,total
12268.555555555555,64.55555555555556,64.55555555555556,64.55555555555556,98968.77222222222,99033.11666666667,99291.92777777778,99321.57222222222,99335.38888888889,99335.38888888889,1690926356.0,-0.33806722222222224,0.0,0.0,0.0,0.0,0.0,total
12386.555555555555,118.0,118.0,118.0,99641.65,99667.37222222221,100020.63888888889,100058.85,100086.46111111112,100086.46111111112,1690926357.0,-0.32954666666666665,0.0,0.0,0.0,0.0,0.0,total
12968.411764705883,103.29411764705883,103.29411764705883,103.29411764705883,104467.8705882353,104503.43529411765,104797.02352941176,104830.57058823529,104840.07647058823,104840.07647058823,1690926358.0,-0.31003294117647057,0.0,0.0,0.0,0.0,0.0,total
13060.588235294117,92.17647058823529,92.17647058823529,92.17647058823529,105175.16470588236,105202.76470588235,105579.5117647059,105634.5294117647,105662.41764705881,105662.41764705881,1690926359.0,-0.3074764705882353,0.0,0.0,0.0,0.0,0.0,total
13761.1875,86.6875,86.6875,86.6875,111048.8625,111049.18125,111436.625,111455.7625,111464.40625,111464.40625,1690926360.0,-0.2895375,0.0,0.0,0.0,0.0,0.0,total
13880.9375,119.75,119.75,119.75,111779.6,111816.21875,112152.8,112196.84375,112231.44375,112231.44375,1690926361.0,-0.289186875,0.0,0.0,0.0,0.0,0.0,total
13980.5,99.5625,99.5625,99.5625,112522.65625,112524.53125,112928.75,113000.3125,113079.74375,113079.74375,1690926362.0,-0.2884525,0.0,0.0,0.0,0.0,0.0,total
14070.375,89.875,89.875,89.875,113355.4625,113359.975,113753.2,113810.34375,113835.775,113835.775,1690926363.0,-0.287898125,0.0,0.0,0.0,0.0,0.0,total
14144.0625,73.6875,73.6875,73.6875,114190.4,114216.66875,114584.19374999999,114672.275,114706.875,114706.875,1690926364.0,-0.287278125,0.0,0.0,0.0,0.0,0.0,total
14259.9375,115.875,115.875,115.875,115092.4125,115131.55,115422.01875,115451.89375,115488.05625,115488.05625,1690926365.0,-0.286603125,0.0,0.0,0.0,0.0,0.0,total
14374.25,114.3125,114.3125,114.3125,115864.775,115942.09375,116216.29375,116239.36875,116245.66875,116245.66875,1690926366.0,-0.28612750000000003,0.0,0.0,0.0,0.0,0.0,total
14467.25,93.0,93.0,93.0,116560.6625,116516.725,117028.94375,117045.2,117073.50625,117073.50625,1690926367.0,-0.285594375,0.0,0.0,0.0,0.0,0.0,total
14596.75,129.5,129.5,129.5,117389.64375,117439.475,117738.31875,117765.05,117780.25625,117780.25625,1690926368.0,-0.285010625,0.0,0.0,0.0,0.0,0.0,total
14712.0,115.25,115.25,115.25,118193.03125,118241.61875,118520.5375,118581.3625,118601.80625000001,118601.80625000001,1690926369.0,-0.28446,0.0,0.0,0.0,0.0,0.0,total
14809.375,97.375,97.375,97.375,118847.23125,118847.16875,119313.275,119347.34375,119382.475,119382.475,1690926370.0,-0.28385125,0.0,0.0,0.0,0.0,0.0,total
13883.666666666666,109.06666666666666,109.06666666666666,109.06666666666666,111701.94666666667,111790.5,112053.36,112103.67333333334,112118.77333333335,112118.77333333335,1690926371.0,-0.2707886666666667,0.0,0.0,0.0,0.0,0.0,total
13996.533333333333,112.86666666666666,112.86666666666666,112.86666666666666,112454.56666666667,112530.36,112820.62666666666,112853.62000000001,112877.11333333333,112877.11333333333,1690926372.0,-0.2701886666666667,0.0,0.0,0.0,0.0,0.0,total
13241.0,119.25,119.25,119.25,106215.3,106231.41249999999,106578.64375,106617.44375,106645.225,106645.225,1690926373.0,-0.29703875,0.0,0.0,0.0,0.0,0.0,total
13872.533333333333,75.4,75.4,75.4,111331.28,111442.99333333333,111718.64,111771.35333333333,111783.1,111783.1,1690926374.0,-0.26891466666666664,0.0,0.0,0.0,0.0,0.0,total
13963.8,91.26666666666667,91.26666666666667,91.26666666666667,112187.48,112249.21333333333,112540.45333333334,112596.50666666667,112634.53333333334,112634.53333333334,1690926375.0,-0.265614,0.0,0.0,0.0,0.0,0.0,total
13823.6,101.53333333333333,101.53333333333333,101.53333333333333,110948.24666666666,110961.28,111324.37333333334,111350.95333333334,111382.68,111382.68,1690926376.0,-0.29632733333333333,0.0,0.0,0.0,0.0,0.0,total
13939.066666666668,115.46666666666667,115.46666666666667,115.46666666666667,111695.92,111732.9,112056.00666666667,112097.53333333334,112114.15999999999,112114.15999999999,1690926377.0,-0.2747866666666667,0.0,0.0,0.0,0.0,0.0,total
